LLM总参数量：25.830 百万
Epoch:[1/4](0/22080) loss:8.934 lr:0.000550000000 epoch_Time:3960.0min:
Epoch:[1/4](100/22080) loss:6.460 lr:0.000549998418 epoch_Time:90.0min:
Epoch:[1/4](200/22080) loss:6.159 lr:0.000549993674 epoch_Time:70.0min:
Epoch:[1/4](300/22080) loss:6.323 lr:0.000549985766 epoch_Time:63.0min:
Epoch:[1/4](400/22080) loss:5.593 lr:0.000549974695 epoch_Time:59.0min:
Epoch:[1/4](500/22080) loss:5.206 lr:0.000549960461 epoch_Time:57.0min:
Epoch:[1/4](600/22080) loss:5.075 lr:0.000549943065 epoch_Time:55.0min:
Epoch:[1/4](700/22080) loss:4.694 lr:0.000549922506 epoch_Time:54.0min:
Epoch:[1/4](800/22080) loss:4.663 lr:0.000549898786 epoch_Time:53.0min:
Epoch:[1/4](900/22080) loss:5.165 lr:0.000549871903 epoch_Time:52.0min:
Epoch:[1/4](1000/22080) loss:4.423 lr:0.000549841859 epoch_Time:51.0min:
Epoch:[1/4](1100/22080) loss:4.024 lr:0.000549808653 epoch_Time:51.0min:
Epoch:[1/4](1200/22080) loss:4.298 lr:0.000549772287 epoch_Time:51.0min:
Epoch:[1/4](1300/22080) loss:4.699 lr:0.000549732760 epoch_Time:49.0min:
Epoch:[1/4](1400/22080) loss:4.202 lr:0.000549690074 epoch_Time:49.0min:
Epoch:[1/4](1500/22080) loss:5.101 lr:0.000549644229 epoch_Time:49.0min:
Epoch:[1/4](1600/22080) loss:4.449 lr:0.000549595224 epoch_Time:49.0min:
Epoch:[1/4](1700/22080) loss:3.749 lr:0.000549543062 epoch_Time:47.0min:
Epoch:[1/4](1800/22080) loss:3.798 lr:0.000549487743 epoch_Time:47.0min:
Epoch:[1/4](1900/22080) loss:3.714 lr:0.000549429266 epoch_Time:47.0min:
Epoch:[1/4](2000/22080) loss:4.007 lr:0.000549367634 epoch_Time:47.0min:
Epoch:[1/4](2100/22080) loss:4.083 lr:0.000549302847 epoch_Time:47.0min:
Epoch:[1/4](2200/22080) loss:3.498 lr:0.000549234905 epoch_Time:46.0min:
